Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
73,73,Daniel Kings,Grixis Combo,"[1, 3, 0]","[4, 6, 0]",3,49.16667,40.0,46.24733,AceofSpades03,https://melee.gg/Profile/Index/AceofSpades03,https://melee.gg/Decklist/View/da4f8dae-22c3-46e6-85a1-b349018277c5,4.0,rcq_orlando_08_31_2025
74,74,Brennan Price,Colorless,"[1, 2, 0]","[4, 5, 0]",3,48.88889,44.44444,48.54257,jizu,https://melee.gg/Profile/Index/jizu,https://melee.gg/Decklist/View/9b342b12-c226-4270-add2-b34a00de01af,3.0,rcq_orlando_08_31_2025
75,75,Blaine Drew,Boros Energy,"[1, 2, 0]","[3, 4, 0]",3,46.66667,42.85714,46.93085,Huddrew,https://melee.gg/Profile/Index/Huddrew,https://melee.gg/Decklist/View/4e8319f5-95cb-4910-8a80-b34a0052c088,3.0,rcq_orlando_08_31_2025
76,76,Samuel Gary,Izzet Affinity,"[1, 2, 0]","[2, 4, 0]",3,44.44444,33.33333,47.77778,KF1138,https://melee.gg/Profile/Index/KF1138,https://melee.gg/Decklist/View/db800c77-79b8-4316-838b-b34a00d959ec,3.0,rcq_orlando_08_31_2025
77,77,Reed Alexander,Mono-Blue Belcher,"[1, 3, 0]","[3, 6, 0]",3,38.88889,33.33333,43.08608,reedja94,https://melee.gg/Profile/Index/reedja94,https://melee.gg/Decklist/View/0f3ee335-068b-4d9a-a42a-b34a00da658a,4.0,rcq_orlando_08_31_2025
78,78,Doctorno007,Grixis Combo,"[1, 3, 0]","[3, 6, 0]",3,37.5,33.33333,42.07792,Doctorno007,https://melee.gg/Profile/Index/Doctorno007,https://melee.gg/Decklist/View/3d65cdea-cec0-4c1b-98c9-b349017a2a31,4.0,rcq_orlando_08_31_2025
79,79,Korkean Dulgerian,Golgari,"[1, 3, 0]","[3, 6, 0]",3,37.5,33.33333,40.75758,TampaElf,https://melee.gg/Profile/Index/TampaElf,https://melee.gg/Decklist/View/1c660e23-1e48-4f7a-9695-b34a00dbd0b6,4.0,rcq_orlando_08_31_2025
80,80,melloronnie,Boros Aggro,"[0, 3, 1]","[2, 6, 1]",1,43.33333,25.92593,40.56777,melloronnie,https://melee.gg/Profile/Index/melloronnie,https://melee.gg/Decklist/View/b6762a24-8cb3-4e48-8556-b34a00da5c9f,4.0,rcq_orlando_08_31_2025
81,81,Aubrey Murray,Grixis,"[0, 3, 1]","[1, 6, 1]",1,33.33333,16.66667,35.65705,DrMurray,https://melee.gg/Profile/Index/DrMurray,https://melee.gg/Decklist/View/35019730-a8a4-4e09-bf28-b34a00655002,4.0,rcq_orlando_08_31_2025
82,82,Admonition,Mono-Green Amulet Titan,"[0, 3, 0]","[0, 6, 0]",0,74.07407,0.0,67.40741,Admonition,https://melee.gg/Profile/Index/Admonition,https://melee.gg/Decklist/View/f1842b01-ff2e-4afb-adfa-b34501169640,3.0,rcq_orlando_08_31_2025
83,83,GMendez,Gruul Eldrazi,"[0, 3, 0]","[2, 6, 0]",0,43.33333,25.0,42.59259,GMendez,https://melee.gg/Profile/Index/GMendez,https://melee.gg/Decklist/View/63fdf761-89ed-49a1-88cb-b34a0037951f,3.0,rcq_orlando_08_31_2025
84,84,Ethno_,Azorius Control,"[0, 3, 0]","[0, 6, 0]",0,33.33333,0.0,36.50794,Ethno_,https://melee.gg/Profile/Index/Ethno_,https://melee.gg/Decklist/View/9a57ca7d-2537-4be4-90fa-b34a0043517c,3.0,rcq_orlando_08_31_2025
85,85,Matthew Fox,W-U-B-G Goryo's Vengeance,"[0, 1, 1]","[2, 3, 0]",1,66.66667,40.0,67.5,imattfox,https://melee.gg/Profile/Index/imattfox,https://melee.gg/Decklist/View/a33ee97a-bc62-4a04-b5da-b34a0028b548,2.0,rcq_orlando_08_31_2025
86,86,Vincent Barrios,,"[0, 1, 0]","[0, 2, 0]",0,100.0,0.0,80.0,MTGMETAMASTERS,https://melee.gg/Profile/Index/MTGMETAMASTERS,https://melee.gg/Tournament/View/334256,1.0,rcq_orlando_08_31_2025
87,87,EvilGhola,Boros Energy,"[0, 2, 0]","[0, 3, 0]",0,83.33333,0.0,75.0,EvilGhola,https://melee.gg/Profile/Index/EvilGhola,https://melee.gg/Decklist/View/0b553c97-b7f9-46aa-9624-b34a00d79ec9,2.0,rcq_orlando_08_31_2025
88,88,Jonathan Lirette,W-U-B-R-G Domain,"[0, 2, 0]","[1, 4, 0]",0,75.0,20.0,60.0,XManowarX,https://melee.gg/Profile/Index/XManowarX,https://melee.gg/Decklist/View/789c5ac7-3a01-4f99-91df-b34700750136,2.0,rcq_orlando_08_31_2025
89,89,mariomann,Grixis,"[0, 2, 0]","[0, 4, 0]",0,75.0,0.0,80.0,mariomann,https://melee.gg/Profile/Index/mariomann,https://melee.gg/Decklist/View/673f79c6-fe51-44c5-9681-b34a00d19150,2.0,rcq_orlando_08_31_2025
90,90,Lucas Correa,Esper,"[0, 2, 0]","[0, 4, 0]",0,75.0,0.0,75.0,ChiefOok,https://melee.gg/Profile/Index/ChiefOok,https://melee.gg/Decklist/View/2db8efa1-9756-4fa5-974e-b328002f30df,2.0,rcq_orlando_08_31_2025
91,91,Hugh Coyne,Izzet Aggro,"[0, 2, 0]","[2, 4, 0]",0,50.0,33.33333,45.0,hcoyne,https://melee.gg/Profile/Index/hcoyne,https://melee.gg/Decklist/View/3bdfdbcf-1c6d-497b-99a1-b34a00ce8f9d,2.0,rcq_orlando_08_31_2025
