Rank,Player Name,Deck Name,Match Record,Game Record,Points,OMW%,TGW%,OGW%,Player Profile Name,Player Profile URL,Decklist URL,Match Total,Location
60,60,Andrea Smith,Jeskai Blink,"[1, 1, 0]","[3, 2, 0]",3,58.33333,60.0,50.0,Dah11ia,https://melee.gg/Profile/Index/Dah11ia,https://melee.gg/Decklist/View/1d7f1981-7281-4875-9c90-b382002f5e90,2.0,rcq_baltimore_10_26_2025
61,61,Josh James,Esper,"[1, 3, 0]","[3, 6, 0]",3,56.66667,33.33333,53.46154,jjames127,https://melee.gg/Profile/Index/jjames127,https://melee.gg/Decklist/View/175f1e21-64e6-4586-84bf-b380014fee69,4.0,rcq_baltimore_10_26_2025
62,62,Joseph Marcia,W-U-B-G Goryo's Vengeance,"[1, 3, 0]","[3, 6, 0]",3,55.83333,33.33333,56.58369,Argentorum,https://melee.gg/Profile/Index/Argentorum,https://melee.gg/Decklist/View/14257999-b604-4970-afe9-b38200d53c40,4.0,rcq_baltimore_10_26_2025
63,63,Jordan Slocum,Bant,"[1, 2, 0]","[2, 4, 0]",3,53.7037,33.33333,52.32323,AECLibk,https://melee.gg/Profile/Index/AECLibk,https://melee.gg/Decklist/View/364dd954-5d71-415d-b474-b3820014d448,3.0,rcq_baltimore_10_26_2025
64,64,Matt Rosenbloom,Izzet Prowess,"[1, 2, 0]","[4, 4, 0]",3,52.22222,50.0,47.74115,Mrosenbloom,https://melee.gg/Profile/Index/Mrosenbloom,https://melee.gg/Decklist/View/1fde2654-9bcb-4c93-9522-b38200d877e1,3.0,rcq_baltimore_10_26_2025
65,65,Ben Whitmer,Izzet Aggro,"[1, 4, 0]","[4, 8, 0]",3,51.11111,33.33333,49.10256,Benwhitmer10,https://melee.gg/Profile/Index/Benwhitmer10,https://melee.gg/Decklist/View/14adea5a-4fab-4c41-83b4-b38200d9b2f8,5.0,rcq_baltimore_10_26_2025
66,66,Jbivens1,W-U-B-G Combo,"[1, 2, 0]","[2, 4, 0]",3,50.0,33.33333,52.77778,Jbivens1,https://melee.gg/Profile/Index/Jbivens1,https://melee.gg/Decklist/View/7fb1a21f-db2b-48ec-b072-b38200d2db1d,3.0,rcq_baltimore_10_26_2025
67,67,fudgemsJTC,Gruul Broodscale,"[1, 2, 0]","[4, 4, 0]",3,47.77778,50.0,44.21134,fudgemsJTC,https://melee.gg/Profile/Index/fudgemsJTC,https://melee.gg/Decklist/View/711eef00-a8f4-4782-ab57-b38200390c77,3.0,rcq_baltimore_10_26_2025
68,68,pentagrampa,Grixis Goryo's Vengeance,"[1, 2, 0]","[3, 5, 0]",3,47.77778,37.5,50.0,pentagrampa,https://melee.gg/Profile/Index/pentagrampa,https://melee.gg/Decklist/View/5a0a4b00-9a3f-436f-a36e-b38200d8dfbc,3.0,rcq_baltimore_10_26_2025
69,69,Sean Fitzgerald,Golgari,"[1, 2, 0]","[2, 4, 0]",3,47.77778,33.33333,46.2963,seanfitzger,https://melee.gg/Profile/Index/seanfitzger,https://melee.gg/Decklist/View/8d94e862-f32c-4b62-b731-b38200c96204,3.0,rcq_baltimore_10_26_2025
